"Wall Time","DS8-phase2 - _step","DS8-phase2 - _step__MIN","DS8-phase2 - _step__MAX","DS8-phase2 - Log ZCSMC","DS8-phase2 - Log ZCSMC__MIN","DS8-phase2 - Log ZCSMC__MAX","DS8-phase1 - _step","DS8-phase1 - _step__MIN","DS8-phase1 - _step__MAX","DS8-phase1 - Log ZCSMC","DS8-phase1 - Log ZCSMC__MIN","DS8-phase1 - Log ZCSMC__MAX","DS6-phase2 - _step","DS6-phase2 - _step__MIN","DS6-phase2 - _step__MAX","DS6-phase2 - Log ZCSMC","DS6-phase2 - Log ZCSMC__MIN","DS6-phase2 - Log ZCSMC__MAX","DS6-phase1 - _step","DS6-phase1 - _step__MIN","DS6-phase1 - _step__MAX","DS6-phase1 - Log ZCSMC","DS6-phase1 - Log ZCSMC__MIN","DS6-phase1 - Log ZCSMC__MAX","DS5-phase2 - _step","DS5-phase2 - _step__MIN","DS5-phase2 - _step__MAX","DS5-phase2 - Log ZCSMC","DS5-phase2 - Log ZCSMC__MIN","DS5-phase2 - Log ZCSMC__MAX","DS5-phase1 - _step","DS5-phase1 - _step__MIN","DS5-phase1 - _step__MAX","DS5-phase1 - Log ZCSMC","DS5-phase1 - Log ZCSMC__MIN","DS5-phase1 - Log ZCSMC__MAX","DS4-phase2 - _step","DS4-phase2 - _step__MIN","DS4-phase2 - _step__MAX","DS4-phase2 - Log ZCSMC","DS4-phase2 - Log ZCSMC__MIN","DS4-phase2 - Log ZCSMC__MAX","DS4-phase1 - _step","DS4-phase1 - _step__MIN","DS4-phase1 - _step__MAX","DS4-phase1 - Log ZCSMC","DS4-phase1 - Log ZCSMC__MIN","DS4-phase1 - Log ZCSMC__MAX","DS3-phase2 - _step","DS3-phase2 - _step__MIN","DS3-phase2 - _step__MAX","DS3-phase2 - Log ZCSMC","DS3-phase2 - Log ZCSMC__MIN","DS3-phase2 - Log ZCSMC__MAX","DS3-phase1 - _step","DS3-phase1 - _step__MIN","DS3-phase1 - _step__MAX","DS3-phase1 - Log ZCSMC","DS3-phase1 - Log ZCSMC__MIN","DS3-phase1 - Log ZCSMC__MAX"
"1727055963.3938465","","","","","","","","","","","","","","","","","","","70","70","70","-6469.587890625","-6469.587890625","-6469.587890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055966.587274","","","","","","","","","","","","","","","","","","","71","71","71","-6433.099609375","-6433.099609375","-6433.099609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055969.1643276","","","","","","","","","","","","","","","","","","","72","72","72","-6731.439453125","-6731.439453125","-6731.439453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055971.6739511","","","","","","","","","","","","","","","","","","","73","73","73","-6859.98828125","-6859.98828125","-6859.98828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055974.2260194","","","","","","","","","","","","","","","","","","","74","74","74","-6714.77734375","-6714.77734375","-6714.77734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055977.5262218","","","","","","","","","","","","","","","","","","","75","75","75","-6954.591796875","-6954.591796875","-6954.591796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055980.0685437","","","","","","","","","","","","","","","","","","","76","76","76","-6712.9921875","-6712.9921875","-6712.9921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055982.4955237","","","","","","","","","","","","","","","","","","","77","77","77","-6582.74609375","-6582.74609375","-6582.74609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055984.9034984","","","","","","","","","","","","","","","","","","","78","78","78","-6491.30859375","-6491.30859375","-6491.30859375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055987.5809522","","","","","","","","","","","","","","","","","","","79","79","79","-6556.98828125","-6556.98828125","-6556.98828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055989.900854","","","","","","","","","","","","","","","","","","","80","80","80","-6519.787109375","-6519.787109375","-6519.787109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055992.286256","","","","","","","","","","","","","","","","","","","81","81","81","-6690.41796875","-6690.41796875","-6690.41796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055994.6525865","","","","","","","","","","","","","","","","","","","82","82","82","-6716.2734375","-6716.2734375","-6716.2734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055997.3412604","","","","","","","","","","","","","","","","","","","83","83","83","-6771.513671875","-6771.513671875","-6771.513671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727055999.7022612","","","","","","","","","","","","","","","","","","","84","84","84","-6512.09765625","-6512.09765625","-6512.09765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056002.2417564","","","","","","","","","","","","","","","","","","","85","85","85","-6856.19140625","-6856.19140625","-6856.19140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056004.8995097","","","","","","","","","","","","","","","","","","","86","86","86","-6486.271484375","-6486.271484375","-6486.271484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056007.5921378","","","","","","","","","","","","","","","","","","","87","87","87","-6656.166015625","-6656.166015625","-6656.166015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056009.9607549","","","","","","","","","","","","","","","","","","","88","88","88","-6560.9765625","-6560.9765625","-6560.9765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056012.6054876","","","","","","","","","","","","","","","","","","","89","89","89","-6594.0625","-6594.0625","-6594.0625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056015.151155","","","","","","","","","","","","","","","","","","","90","90","90","-6700.80078125","-6700.80078125","-6700.80078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056018.0881205","","","","","","","","","","","","","","","","","","","91","91","91","-6527.83984375","-6527.83984375","-6527.83984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056020.4532967","","","","","","","","","","","","","","","","","","","92","92","92","-6640.6171875","-6640.6171875","-6640.6171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056022.8736656","","","","","","","","","","","","","","","","","","","93","93","93","-6548.306640625","-6548.306640625","-6548.306640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056025.2533646","","","","","","","","","","","","","","","","","","","94","94","94","-6571.7734375","-6571.7734375","-6571.7734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056028.1219244","","","","","","","","","","","","","","","","","","","95","95","95","-6583.15625","-6583.15625","-6583.15625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056030.531536","","","","","","","","","","","","","","","","","","","96","96","96","-6434.541015625","-6434.541015625","-6434.541015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056033.092778","","","","","","","","","","","","","","","","","","","97","97","97","-6709.09375","-6709.09375","-6709.09375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056035.6489744","","","","","","","","","","","","","","","","","","","98","98","98","-6630.40625","-6630.40625","-6630.40625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056038.8152866","","","","","","","","","","","","","","","","","","","99","99","99","-6709.43359375","-6709.43359375","-6709.43359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056179.0108263","","","","","","","","","","","","","0","0","0","-6992.6015625","-6992.6015625","-6992.6015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056183.5657814","","","","","","","","","","","","","1","1","1","-7010.626953125","-7010.626953125","-7010.626953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056188.010938","","","","","","","","","","","","","2","2","2","-7013.625","-7013.625","-7013.625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056193.2408671","","","","","","","","","","","","","3","3","3","-7003.6953125","-7003.6953125","-7003.6953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056197.9982781","","","","","","","","","","","","","4","4","4","-7019.169921875","-7019.169921875","-7019.169921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056202.5389585","","","","","","","","","","","","","5","5","5","-6978.994140625","-6978.994140625","-6978.994140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056206.9714472","","","","","","","","","","","","","6","6","6","-7016.103515625","-7016.103515625","-7016.103515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056211.7071586","","","","","","","","","","","","","7","7","7","-7046.51171875","-7046.51171875","-7046.51171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056216.2256792","","","","","","","","","","","","","8","8","8","-7017.30078125","-7017.30078125","-7017.30078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056220.6551592","","","","","","","","","","","","","9","9","9","-7037.509765625","-7037.509765625","-7037.509765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056225.0875926","","","","","","","","","","","","","10","10","10","-7007.478515625","-7007.478515625","-7007.478515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056230.2643814","","","","","","","","","","","","","11","11","11","-7061.576171875","-7061.576171875","-7061.576171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056235.037367","","","","","","","","","","","","","12","12","12","-7007.419921875","-7007.419921875","-7007.419921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056239.487265","","","","","","","","","","","","","13","13","13","-7035.150390625","-7035.150390625","-7035.150390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056243.9273074","","","","","","","","","","","","","14","14","14","-6976.23828125","-6976.23828125","-6976.23828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056249.1184247","","","","","","","","","","","","","15","15","15","-7094.86328125","-7094.86328125","-7094.86328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
